Sentimen,Teks
-1,"mengeluh resolusi buruk! TIDAK ADA TINDAK LANJUT! dilakukan topup tapi tidak tercermin dalam keseimbangan. mengeluh menggunakan pesan namun tidak ada respon, menggunakan email juga tidak berguna, hubungi agen tapi tidak ada solusi, mengatakan kepada saya untuk menunggu. UNRELIABLE * sudah menunggu selama 24 jam, tapi tidak ada yang terjadi. mengapa tidak Anda hanya menempatkan robot di ... Ulasan Penuh"
-1,membutuhkan lebih banyak voucher atau diskon.
1,5 star aplikasi. Ini adalah apa yang orang butuhkan. Banyak diskon dan lebih banyak fitur yang bisa membuat semua orang bahagia ?
1,bergabung dana sebagai pemula adalah menyenangkan. berkat dana untuk begitu banyak promo yang lebih dari apa yang saya harapkan bahwa saya dapat membayar kebutuhan sehari-hari saya lebih mudah.
-1,Spam pemberitahuan yang tidak perlu. Menggunakan data latar belakang yang membuat jaringan tidak stabil.
1,Mudah digunakan. Mudah top up. diskon yang sangat berguna. admin bebas untuk mengirim uang. Pasti fav saya digital dompet app sekarang.
1,"Ia bekerja seperti pesona! Sangat mudah digunakan, mudah untuk top up, dan saya dapat menggunakan kartu debit saya di sini juga: D"
1,"Praktis, mudah digunakan, banyak promo, dan itu adalah aplikasi yang baik."
1,pembayaran cepat & fastes top up dan begitu banyak promosi .. aplikasi yang baik
-1,setiap kali saya mencoba untuk membuat account saya untuk menjadi akun premium selalu gagal. Kesalahan merespon adalah kualitas gambar yang buruk.
1,Uang digital yang terbaik di Indonesia. Menawarkan banyak keuntungan seperti diskon dan memberikan pembayaran digital dalam hampir semua populer-offline toko dan mesin penjual otomatis. Pertahankan!
1,"Menakjubkan ??, hanya mungkin saya sarankan, ini akan menjadi besar jika DANA akan gateway pembayaran untuk Alie ** ress, dan tempat pasar internasional lainnya .. Keep it up. Terima kasih untuk aplikasi yang baik."
1,Aplikasi ini adalah sebagai praktis karena bisa mendapatkan. Ada juga begitu banyak promo dan voucher. Apa aplikasi besar
1,Cinta promo Anda cashback program !!!!! Dan aplikasi sehingga mudah untuk akses pembayaran
1,Aku punya pengalaman yang hebat dengan aplikasi ini dan aplikasi ini mudah digunakan untuk semua orang.
-1,tetapi tidak begitu banyak untuk menjadi pembayaran non-tunai di luar Pulau Jawa.
1,telah menggunakan ini lebih dari satu tahun dan masih cinta! menjaga layanan yang baik dan suatu hari nanti orang-orang akan menyadari aplikasi ini layak having??
1,"Sangat mudah digunakan, mudah untuk top up. Rrally dianjurkan."
1,"Mudah digunakan, respon cepat, tidak pernah menemukan masalah dan cinta cashback yang!"
-1,"Saya pikir aplikasi ini adalah baik, tetapi saya tidak suka dengan vouher spin roda nya selalu mendapatkan voucher game atau kelontong, itu tidak bekerja pada saya b'cos im tidak gamer & jarang berbelanja di bahan makanan"
1,aplikasi besar. cashback besar. Banyak pedagang untuk digunakan dengan. Suka
1,Menyukainya .. kartu kredit dapat menggunakan. Membuat dompet tipis untuk pergi. Semoga Dana dapat digunakan dalam setiap pembelian / transaksi. Berharap Dana semua yang terbaik ..
1,"aplikasi yang sangat bagus! Ini sangat mudah, user friendly, dan memiliki banyak promo khusus dan penawaran!"
1,sejauh aplikasi terlihat sederhana dan memiliki potensi untuk tumbuh di masa depan tapi perlu bekerja sama dengan banyak pedagang
1,"Aku mencintai aplikasi ini, membuat hari saya lebih mudah. dapat membayar listrik, token, voucher komunikasi"
1,"Mudah digunakan, kita jangan harus mengetik apa pun untuk menggunakan promo. Banyak promo dan layanan pelanggan yang bagus untuk menangani masalah."
1,Ide keseluruhan adalah besar. UI / UX perlu mendapatkan yang lebih baik untuk kepuasan lebih
1,"Mudah digunakan, tidak perlu uang tunai uang lagi, terhubung dengan kartu bank ??"
1,"Baik App, memiliki banyak promo dan diskon."
1,"Sederhana, mudah digunakan ... Tidak ada biaya transfer untuk transfer antar bank .."
1,Suka! Aku punya keraguan saya sebelum menginstalnya tetapi setelah aku lakukan ... kepuasan ... jauh. Berharap saya akan mengalami hal itu untuk kali datang.
1,"Jauh lebih baik dari yang diharapkan. Dari UI menyenangkan, diskon dan cashbacks untuk menyelamatkan kartu membuat aplikasi ini besar."
-1,Bisa lebih baik jika JCB dan kartu BCA dapat ditambahkan ke daftar kartu debit / kredit.
-1,"Top up nya susah. Terutama kalo Transaksi pake Virtual Account Dan Transfer ATM Bersama. virtual account nya gak terdetek. Payahhhh. Lebih, enak pake GOPAY GOJEK. Begitu sialan menjengkelkan untuk top up aplikasi ini. Khususnya melalui Bank Virtual Account dan ATM Bersama / LINK ATM. Aku dipilih untuk menggunakan GOPAY GOJEK lagi."
1,mudah digunakan dan sangat membantu untuk kebutuhan transaksi harian. dompet digital
1,"aplikasi bagus, mudah digunakan transaksi dan banyak diskon yang menarik"
-1,"sayang rasanya kurang populer daripada yang lain, tidak setiap pedagang menyediakan pembayaran dengan dana"
-1,Aku tidak tahu mengapa akun saya tidak dapat meng-upgrade ke premium?
1,app indah. Saya selalu menggunakan aplikasi ini untuk membayar tagihan saya. Ini memberi saya begitu banyak promo. Saya loveeeeee aplikasi ini !!!
1,"Sejauh yang saya menggunakan aplikasi ini, terlihat keren, mudah dilakukan, dan aku selalu mendapat diskon ketika saya membeli sesuatu di dalam :)"
-1,"Aplikasi ini tidak dapat digunakan pada perangkat berakar. Karena memaksa saya untuk membuat pilihan, saya, tanpa sedikit pun keraguan, memilih untuk menjaga perangkat saya berakar dan uninstall aplikasi ini. Bye ^ _ ^"
1,aplikasi yang baik. banyak membantu saya untuk membayar tagihan. tidak ada yang perlu topup karena dapat terhubung ke DebitCard.
1,"Saya suka menggunakan Dana apps .. begitu mudah, cepat dan sangat ramah penampilan juga memiliki banyak promosi yang besar. Jika bisa mendapatkan lebih cashback, itu akan menjadi loh besar ... ??????????. Sangat direkomendasikan aplikasi."
1,"mudah digunakan dan sangat sangat sangat berguna, dan yang paling penting sering hadiah kami uang kembali .. cinta itu ... terima kasih dana"
1,"aplikasi smart, membuat saya mudah untuk membayar listrik, air, telepon juga pulsa get diskon mobile. membeli makanan di banyak merchant dengan mendapatkan diskon ??"
1,"banyak diskon saya dapatkan dari aplikasi ini, terutama aplikasi m-tix adalah benar-benar menyenangkan karena saya suka menonton cinta lot..i diskon yang diberikan sehingga far.Thank Anda DANA .."
-1,"Cashback dikatakan dan ditulis 50% di toko, kenyataannya adalah NOTHING, bahkan tidak satu rupiah. App dikatakan Waid 1x24 jam max, sekarang telah berlalu 4 hari, masih ADA. Palsu Cashback mungkin. Sedih. Update: setelah dikirim lewat email DANA Customer Care, mereka menyarankan saya untuk meng-upgrade ke Premium terlebih dahulu sebelum mereka dapat menindaklanjuti ... penuh Ulasan"
1,"50% promo setiap pedagang sangat menggoda tapi hati-hati Anda harus tahu berapa banyak adalah cashback maksimum dan membandingkannya dengan orang lain, seperti gopay dan ovo"
1,Cinta aplikasi. menjadi lebih baik dan lebih baik dengan lebih banyak merchant yang berpartisipasi.
1,aplikasi baik untuk membayar toko favorit Anda. Begitu banyak keuntungan untuk mendapatkan jika Anda membeli pulsa dan data.
1,Sangat puas dengan aplikasi ini. Jadi mudah dan menyenangkan ???? banyak voucher
1,"mudah digunakan dan sederhana juga banyak voucher dan Prome, tetap up, mudah salah satu dompet virtual yang terbaik"
-1,"Sulit untuk men-download ID & foto untuk menyelesaikannya, hasilnya selalu ditolak."
1,aplikasi sederhana untuk membayar apapun. Berikutnya saya berharap kami bisa membayar PBB diseluruh Indonesia dengan aplikasi ini.
1,saya benar-benar menikmati dengan dana. tetapi akan lebih baik jika dana memiliki langsung menu tombol share dari transaksi selesai
1,Memperbarui Dana pin dengan sidik jari untuk 5. Besar App!
-1,"Membayar makanan, tidak ingin menggunakan voucher tapi aplikasi yang digunakan voucher saya bukan dan membuang begitu banyak. Harus memiliki peringatan / pemberitahuan terlebih dahulu."
-1,"mengapa ketika saya ingin mengubah akun dana saya untuk premium, selalu mengatakan kesalahan sistem pada akhir proses?"
-1,"tidak mendapatkan apa pun dari uang tunai kembali untuk beberapa transaksi terakhir. mencoba menelepon cs, namun jumlahnya selalu sibuk, dan tidak ada solusi."
1,bagi saya sangat user friendly & keharusan untuk memiliki. di mana pun kita pergi kita menggunakannya dan kita bisa mendapatkan promo terbaik
1,Sangat senang dengan aplikasi ini. Banyak promo & cashback menarik. Sejauh Dana adalah favorit saya ??
1,Cara terbaik untuk melakukan pembayaran ... tidak perlu membawa banyak uang tunai ... Keren !! Sangat dianjurkan Apps ... Two Thumbs Up
-1,"TIDAK PERNAH mendapat cashback, voucher Penghasilan kena pajak beli pulsa, dana bermain tekan dan menang sejak 28 Juni 2019. (12 transaksi) Sdh mengeluh Ke call center, Dan jwbnnya tdk can dpt promo krn ADA perangkat PERNAH dipake log di akun untuk review lain. Bahkan TIDAK ADA akun Solusi seperti deadactivate shalat Satu .... Ulasan Penuh"
1,Banyak promosi dan diskon .... aplikasi bagus dan mudah digunakan
1,"Berguna, Anda dapat menghubungkan kartu debit Anda dan Anda baik untuk pergi."
1,Ini adalah yang terbaik pembayaran digital. Yang besar dan dahsyat ..
1,Mudah digunakan ... Banyak program ... Love it ...
-1,Akan lebih baik bila aplikasi memiliki fitur untuk menandai semua pemberitahuan sebagai telah dibaca sekaligus.
-1,akan lebih baik jika kita juga bisa menggunakan aplikasi ini untuk membayar biaya parkir di mal
1,Pengalaman besar menggunakan ini dan terutama untuk imbalan dan cashback!
-1,"Tidak layak, selalu menjaga untuk transaksi terutama transaksi di tengah malam. Seperti saya ingin perubahan APL sedemikian lainnya * vo"
1,Benar-benar menrik untuk menggunakan ini application..many banyak bonus yang kita punya ... puas
1,"Mudah digunakan, banyak sekali manfaat yang diterima"
-1,tolong menambahkan struk print setelah transaksi
1,Yang satu ini benar-benar hebat. promo jelas dan transparan. Sukses untuk DANA
-1,"Saya tidak pernah menetapkan 2FA otentikasi (verifikasi sms), tetapi mereka mendorong saya untuk menggunakannya. Aku kehilangan nomor telepon saya, sekarang saya kehilangan uang saya juga. terima kasih DANA"
1,aplikasi agak sejuk .. saya punya banyak cashback terutama untuk transaksi isi ulang .. aku senang untuk diinstal aplikasi ini
-1,"saya membeli kredit dari dana menggunakan cashback 10k promo ... tapi setelah saya selesai puchase, ada cashback return..when saya mengeluh kepada support..this orang menyebutkan bahwa saya login menggunakan 2 akun ... yang sampai sekarang dia tidak bisa memberikan saya bukti atau log tentang perangkat login saya .."
1,"Edit - saya lakukan clear cache dan menginstal ulang basis aplikasi pada dana cs saran, sekarang bekerja. Thanks Aplikasi di android saya selalu meminta untuk memperbarui bahkan versi terbarunya .."
-1,"Akan memberikan 4-5 rating bintang tergantung pada bagaimana mereka akan memperbaiki beberapa masalah verifikasi kartu kredit saat melakukan pembayaran, dan setelah DANA mulai menerapkan / dukungan pembayaran perpecahan"
-1,tetapi saya harap dapat taman di tablet.
1,"aplikasi yang baik, mudah digunakan dan membantu dan memiliki banyak diskon"
1,"Baik aplikasi, ada banyak promosi bahkan voucher gratis. Simpan saja."
1,"Mudah digunakan, cukup stabil, cepat dan banyak cashback"
1,aplikasi bagus sebagai dompet elektronik dan mudah digunakan
1,Sangat berguna aplikasi dengan begitu banyak program promosi dan manfaat seperti Free antar bank biaya pemindahan dan Program cashback
1,Jadi senang dengan DANA aplikasi sangat mudah digunakan dan reallyy membantu ketika kita tidak memiliki uang kecil atau bersikap kritis (tau lah apaan ??)
-1,"Waspadai jika u mengubah perangkat / HP maka akan tidak mendapatkan uang kembali lagi, jadi hati-hati dengan top up."
1,aplikasi yang baik namun banyak promo dari pedagang membayar dengan DANA.
1,aplikasi yang baik dan sangat mudah digunakan. suka
-1,"Aku sudah membuat 3 pembelian melalui dana, mendapat 3 kesempatan untuk bermain DANA berputar & menang dan mereka semua Zonk. Tidak mengeluh atau apa saja hanya ingin mengucapkan terima kasih untuk 3 zonks berturut-turut. Terima kasih banyak, itu berarti banyak."
1,"pembayaran terbaik, tidak pernah mengenakan biaya untuk top up, akan menggunakannya selamanya jika biaya ini gratis!"
1,cara mudah untuk membayar. Terhubung ke kartu kredit Anda.
-1,CP lambat merespon. Sistem promosi tidak bekerja
-1,aplikasi yang mengerikan. Aku tidak pernah mendapat cashback saya karena mereka dipromosikan. Aku akan uninstall aplikasi ini. Ini adalah akan menjadi yang pertama dan terakhir kalinya saya menggunakan Dana
1,Mudah digunakan dan sangat senang untuk memiliki ini sebagai metode pembayaran utama saya
1,App tidak apa-apa ... tapi 74% diskon promosi ... mutlak mengagumkan ... harus menambahkan lebih promo seperti ini ... tetap up ... ????????????
1,"Aplikasi ini membuat saya lebih mudah untuk membayar apapun, terutama ketika saya tidak punya uang tunai di dompet saya"
-1,transaksi 1 saya di kopi kenangan harus punya promo 100% uang kembali tapi setelah beberapa hari itu adalah chargable ... sangat kecewa!
1,Salah satu aplikasi terbaik. Mudah digunakan dan mendapatkan banyak keuntungan dari aplikasi ini.
1,"suka. mudah untuk top up, mudah untuk transfer, mudah untuk cashout, mudah digunakan."
1,"Mudah digunakan, halus navigasi ui, proses cepat transaksi"
-1,"ide yang baik buruk implementasi server terburuk yang digunakan dana sering tetapi kasir sebagian besar mengatakan bahwa server DANA adalah offline, jaringan tidak stabil, dll sangat bisa diandalkan ketika Anda mengatakan bahwa Anda menjual sistem e-wallet"
1,"aplikasi yang sangat besar, benar-benar membantu saya ketika bertransaksi secara online ,, Good luck"
1,"app sangat ramah, sangat berguna untuk e setiap kebutuhan pembayaran"
-1,"Mencoba untuk login beberapa kali selalu mengatakan kesalahan Network. Sangat kecewa, hanya menggunakan BukaDompet silakan"
1,"metode pembayaran yang mudah, dengan berbagai jenis promosi."
1,sangat mudah dan sederhana bagi kita. Aplikasi yang besar
1,"sangat mudah digunakan, biaya admin kurang, dan saya berharap DANA menambahkan 'toko lokal' merchant akan menjadi besar."
1,"mudah digunakan, arah yang jelas, tidak ada pilihan membingungkan"
1,"Sangat berguna, hanya perlu memiliki merchant banyak lainnya menggunakan Dana"
-1,Saya tidak berpikir mereka serius dengan hal-hal voucher. Mereka memberi saya daftar voucher tapi aku tidak bisa mengklaim itu. Mereka mengatakan saya sudah mengklaim itu meskipun saya hanya membuka aplikasi beberapa menit yang lalu. meh
1,Besar aplikasi dan memberikan promo lebih dan lebih
1,pengalaman yang baik menggunakan dana sejauh ini. begitu banyak cashback dan murah untuk membayar dengan itu. Saya ingin menggunakannya untuk membeli berbagai jenis voucher.
1,"antarmuka pengguna yang baik, transaksi mudah, aplikasi direkomendasikan"
1,metode pembayaran keren. Terutama cash back yang diterima.
1,"DANA aplikasi mudah bisa digunakan untuk apa pembayaran, kapan saja dan di mana-mana"
1,Mengapa saya tidak dapat menggunakan dana suprise..i hv 4 kesempatan tapi tidak bisa berbuat apa-apa
1,"Kelancaran transaksi, aplikasi terbaik yang pernah!"
1,berguna dan mudah untuk membayar tagihan dan banyak biaya ...
1,aplikasi bagus! Mudah digunakan dan memiliki banyak promosi
1,"Saya suka dana, antarmuka, sangat mudah untuk digunakan!"
1,Saya suka ini e-money ... Sederhana dan banyak program yang memberikan manfaat kepada pelanggan ...
-1,selalu menunjukkan kualitas yang buruk ketika mengambil gambar dari kartu ID
1,Tinggi dianjurkan untuk semua orang yang suka cara mudah untuk melakukan pembayaran ...
1,Mudah namun memberikan banyak aplikasi keuntungan.
1,keren Saya suka aplikasi ini juga sangat mudah untuk digunakan dan tidak ada biaya untuk transfer
1,Saya suka menggunakan DANA aplikasi karena menawarkan begitu banyak promo khusus untuk makanan dan mobile data. terima kasih DANA ???
1,"layanan pembayaran yang termurah yang pernah saya temukan, terus bekerja dengan baik ,,"
1,Sebuah cara yang bagus untuk tagihan dibayar dan banyak promo dan diskon
-1,akan lebih baik jika t benar-benar gratis tanpa premium atau akun standar
1,metode pembayaran cepat. Diskon di banyak merchant ...
1,Mudah digunakan dan banyak promo
-1,"error masih berlanjut, diskon tidak automaticly diterapkan ketika 2nd membeli listrik, CS di twitter doesnt membantu sama sekali, memberikan u lima bintang jika sudah fixed"
-1,tidak bisa memainkan surprize dari 4.4.2 android
1,"Bagus untuk digunakan, sederhana, bebas transfer"
-1,voucher untuk rujukan dan wasit tidak bekerja bahkan setelah transaksi pertama. silakan memperbaiki ini
1,"aplikasi yang baik, sangat membantu. lebih promo n diskon akan lebih baik .."
1,"mudah digunakan ... dan saya berharap ada pedagang banyak menggunakan Dana juga, seperti ovo dan pergi membayar"
1,Sederhana dan mudah antarmuka. Jauhkan pekerjaan yang baik
1,aplikasi yang baik. Sangat sederhana untuk memiliki dompet kartu kredit
1,"Mudah digunakan, mudah untuk membayar ????"
1,Memiliki banyak promo! suka.
1,Mudah digunakan dan tersedia di banyak merchant di Indonesia.
1,"Nyaman untuk digunakan, dan banyak promo."
1,"Mengagumkan aplikasi, mudah-mudahan pengaturan keamanan menjadi prioritas pertama .. terima kasih"
1,"Mudah, cepat, aman dan bebas untuk mentransfer uang ke bank manapun"
1,"mudah digunakan, begitu banyak diskon. aku menyukainya"
1,"aplikasi bagus, sangat mudah untuk digunakan. Saya ingin direkomendasikan aplikasi ini"
1,User friendly (mudah digunakan) dan banyak promosi dari salah satu nya FnB.
1,Aplikasi fintech benar-benar baik. Mudah digunakan dan banyak promo di merchant
1,"Cepat, sederhana, dan mudah digunakan."
1,Portabel dan mudah digunakan. Mudah.
1,Mengagumkan dan sangat baik aplikasi. Memberikan banyak promo. Terima kasih
1,Luar biasa ide yang berbeda dengan menggunakan barcode terus meningkatkan ...
1,"Mudah digunakan, transaksi cepat dan ui besar"
1,Cinta itu ... silakan upgrade ke batas yang lebih tinggi untuk biaya admin gratis
-1,tidak ada Paycode verifikasi untuk transaksi keamanan dengan kartu kredit
1,cara baru pembayaran dan sistem benar-benar hebat.
1,Besar aplikasi .. diskon besar .. kesalahan minimum di app .. lima bintang !!
-1,itu agak sulit untuk beroperasi dan kadang-kadang ada sesuatu yang saya tidak mengerti simbol promosi dan voucher..so tolong beritahu membuatnya penuh dengan info
1,"aplikasi bagus, mudah digunakan dan begitu banyak voucher disc"
1,"Berguna, hasilnya cepat, user friendly, nyaman"
1,Mudah digunakan dan sangat bagus diskon ...
1,Mudah digunakan dan berharap untuk lebih banyak cashback
1,UI praktis dan sederhana
1,begitu banyak diskon ketika menggunakan aplikasi pembayaran ini. teruskan.
1,"aplikasi yang baik, untuk setiap transaksi."
1,Sangat membantu dan banyak promo menggunakan dana mudah digunakan mudah untuk pop up
1,metode pembayaran yang sempurna! Harap tambahkan pembayaran untuk indihome
-1,"buruk dirancang aplikasi, rumit dan memerlukan hardware yang canggih"
-1,"saya punya jumlah banyak voucher, namun tidak satupun dari mereka bisa diterapkan, cashbacks juga didn bekerja dengan baik. saya pikir sejumlah besar voucher dan cashbacks hanya gimmick. DANA adalah yang terburuk dari mereka semua."
1,"aplikasi besar, voucher berguna, benar-benar benar-benar hebat pada harga"
1,"Mudah digunakan. Oh, dan membuat segalanya lebih murah"
1,"Begitu banyak uang kembali, voucher gratis .. menjaga perbuatan baik .."
1,Mudah digunakan dan memiliki banyak fitur yang baik
1,"Yang terbaik dompet digital, mudah membayar mudah cashout"
1,Aplikasi berguna untuk mengisi ulang ponsel darurat. Lebih cashback kebahagiaan ????
-1,Mengapa saya tidak bisa membuka akun Dana.? Itu mengatakan sesuatu berakar? Apa itu dan bagaimana untuk memutuskan ini hal berakar? Terima kasih
1,Membuat jalan pembayaran cashless Anda lebih mudah. Secara keseluruhan aplikasi yang solid
1,mudah pembayaran cepat dengan banyak voucher n cash back ..
1,"aplikasi bagus untuk eWallet, perbankan, dan transaksi"
1,sangat membantu app..easy untuk menggunakan dan banyak diskon ..
1,"Cepat, sejauh ini saya tidak menemukan bug. Baik meskipun."
1,"Menikmati begitu banyak diskon yang diberikan, besar!"
1,Mudah digunakan dan sangat membantu
-1,"sulit untuk menggunakan voucher, kadang-kadang tidak menunjukkan up..such memalukan"
-1,tidak mendukung untuk kartu GPN!
1,"Saya menikmati digunakan Dana, banyak cashback dan promo. Karena aplikasi ini, saya bisa mendapatkan 50% KFC cashback seminggu sekali dan seperti diskon untuk tix.id. Jauhkan promosi dan saya akan memberikan 5 ??????"
1,"berguna untuk transfer uang dan pembayaran utilitas, dan juga diskon membuat saya tergoda keluar"
1,"aplikasi Snappy, mudah digunakan, secara offline pembayaran"
-1,Saya Voucher dan Diskon saya tidak dapat digunakan! Tak berguna
1,"Begitu banyak cashback, begitu banyak pedagang, yang eWallet terbaik sejauh"
1,Sederhana & Practice. bagus app
1,penawaran besar dan layanan pelanggan yang luar biasa.
1,benar-benar membantu .. mudah digunakan dan banyak promo. Terima kasih
1,mengagumkan apps..friendly digunakan n banyak voucher diskon ... Suka !!
1,"Mudah digunakan, mudah untuk mentransfer dan keluar"
1,"Besar Apps untuk Pembayaran, Pembelian dan transfer"
-1,"Sering tertinggal, top up jumlah yang tidak diperbarui secara otomatis"
1,aplikasi yang sangat membantu untuk transfer dana dan pembayaran
1,"Sederhana, cepat, mudah dan ramah"
1,"Sangat sederhana, diskon mudah n lebih"
-1,Semua yang baik akan menjadi lebih baik dan lebih aman bagi pelanggan jika menggunakan password untuk transaksi
1,Cinta ini aplikasi bcoz banyak diskon dan benar-benar membuat hidup saya lebih mudah.
-1,"uang kembali pulsa tak kunjung Datang, bebas transfer fee cuma 10 x. hadeh, bye aplikasi yang tidak begitu baik"
1,sangat mudah dan cepat untuk digunakan dan dapat mengakomodasi kebutuhan keluarga saya
-1,"SCAM, itu tidak akan memverifikasi kartu ID saya ketika saya meng-upgrade ke premium, yang berarti saya tidak bisa menggunakan uang di app"
1,"Bagus app, Mudah digunakan, banyak promo! Thank u #gantidompet"
1,Sangat sederhana dan ramah
1,aplikasi yang sangat berguna dan banyak cashback .. menyukainya
1,transaksi mudah dan memberikan diskon!
1,Kenyamanan dan aman untuk digunakan
1,"Lain e-wallet. Memberikan banyak manfaat, esp cashback. Mari kita lihat apakah itu worthed"
1,"Benar-benar membantu, banyak diskon."
-1,"Aku bertanya CS mengapa saya tidak mendapatkan cashback, dan CS menyarankan saya untuk meng-upgrade akun saya ke akun premium untuk menindaklanjuti masalah ini. Lebih baik u memecahkan masalah terlebih dahulu sebelum u memberitahu saya untuk meng-upgrade account saya. Hanya belajar bagaimana mendapatkan kepercayaan dari pelanggan .... Saya benar-benar kecewa"
1,Mudah digunakan. cashback.?? besar
1,"nyaman, banyak promo, kampanye advertorial yang bagus"
1,"Mudah digunakan, membutuhkan lebih banyak merchant berpartisipasi."
1,Aplikasi pembayaran terbaik untuk transaksi yang lebih baik daripada yang lain
1,mudah digunakan. Sumber pembayaran yang fleksibel
1,"aplikasi besar, lebih cashback, diskon lebih"
1,pengalaman yang mulus. Banyak bonus & diskon. Masih menggunakan dompet konvensional? Ayolah
-1,"saya selalu memiliki masalah dengan voucher biller 50%, ini adalah ketiga kalinya. Sudah email, Dan Jawaban cs Diminta coba Bayar biller lain, tidak masuk akal .. #uninstalldana"
1,"Menyukainya aplikasi ini, menunggu untuk fitur penarikan tunai melalui Alfamart mudah-mudahan segera"
1,DANA begitu mudah dan ramah untuk digunakan
1,"mengagumkan, terima kasih untuk cashback, voucher .... sangat menyukai aplikasi ini"
1,pengguna ramah. Manfaat lebih. Baik aplikasi!
1,mudah digunakan dan banyak tempat untuk cash back
1,"Cepat, mudah, mulus UI .."
1,Mudah digunakan dan banyak promosi.
1,Sederhana dan efektif app. Suka
1,"saya benar-benar menyukai aplikasi ini, ao banyak disc dan uang kembali. ^ _ ^"
1,Pengalaman hebat dengan aplikasi yang mudah untuk pembayaran
1,"banyak promo, banyak DISCON, banyak cashback! Aku mencintai menggunakan dana ...."
-1,Selalu kesalahan setelah Nomor insert Family ketika saya mencoba untuk mendaftar sebagai Dana Premium
1,mudah digunakan. dan membuat saya mudah untuk membayar apa-apa
1,"hanya menggunakannya untuk beberapa minggu & sejauh ini begitu baik ... Pengalaman yang baik Baik bonus, Thx Dana"
-1,Lebih Program dan lebih pedagang akan lebih menarik.
-1,Gabisa pembaruan premium !! Padahal foto KTP n ID bener
1,Luar biasa Apps dan yang terbaik Pembayaran Digital.
1,"mudah digunakan, banyak cashback / promosi"
1,Sangat baik dan berguna aplikasi. Terima kasih.
1,"Greated App lebih Cashback dan promo apapun, thankfull"
1,"itu aplikasi besar, tapi tolong menambahkan lebih banyak permainan, seperti PUBG mobile dll Silahkan"
1,Itu hanya nyaman dan banyak promo !!!
1,Membuat kita mudah untuk membeli sesuatu dan mengisi ulang tagihan. aku menyukainya
1,"aplikasi yang baik, mudah digunakan & terpercaya."
-1,"menghisap aplikasi & layanan buruk dari call center !!! i tiba-tiba log out dari app..its sangat aneh saya sandi tidak bekerja untuk login lagi !!! saya ingat dengan baik password! ketika saya menelepon callcenter mereka, saya harus menjawab transaksi terakhir yang saya tidak ingat karena itsnot penting bagi saya untuk selalu ingat ... penuh Ulasan"
1,Wow! super mudah membayar apapun. berkat dana!
1,aplikasi baik untuk pembayaran dan telah alot diskon
1,"Mudah untuk membayar, mudah top up, aplikasi besar"
1,"Mantap, Nyaman banget pemakaiannya. Keep it up Dana!"
1,aplikasi yang baik dan mudah digunakan. terima kasih DANA!
1,Aplikasi ini memberitahu saya bahwa ponsel saya memiliki akses root tapi saya hanya menggunakan custom ROM tanpa akses root.
1,Promo nya gila! Dan dengan mudah mengakses pembayaran untuk cc saya atau visa debit. Cinta!
1,Mudah digunakan dan tidak perlu membawa uang tunai
1,"Mudah digunakan, banyak diskon"
1,Bantuan orang mendapatkan lebih mudah menggunakan kartu
1,Dana selalu memiliki diskon besar! Itu sebabnya saya ingin menggunakan dana??
1,"Semuanya, kapan saja, di mana saja makeit sederhana"
1,"i love it, banyak voucher dan mudah untuk use??"
-1,"Spin & Win selalu zonk .. ya selalu zonk. Saya pernah mengumpulkan 10 spin tapi belum semuanya berputar ke Zonk. Hal lain adalah akun premium. Ya itu mendapat manfaat lebih, tetapi hanya seperti fintechs lain, meminta kartu identitas, yang bisa tidak aman, karena beberapa dari fintechs memiliki data mereka dilanggar ea ... penuh Ulasan"
1,"Aku menikmati promo. sementara yang kembali digelar untuk DANA untuk biaya untuk setiap perpindahan penarikan bank / keseimbangan, masih lebih murah daripada biaya normal selama bank yang berbeda. Aku menggunakannya menyebabkan pasar diperlukan dana tertentu untuk pembayaran cashless, sekarang saya Ady lupa apa itu. Aku akan tetap selama pro ... Ulasan Penuh"
1,"Mudah, user friendly, dan mengagumkan"
1,membantu itu terbaik ketika Anda memiliki kartu kredit / debit
1,"bagus app, mudah digunakan, pengalaman pengguna yang baik, terima kasih"
1,"pelayanan yang terbaik bagi pembayaran, tapi kami berharap u semua bisa membuat keselamatan sistem ini dari sebelumnya."
1,cinta gateway pembayaran ini .. ?? kampanye promo lebih lanjut silahkan ..
1,"Mudah digunakan, banyak manfaat"
1,Memberikan promo dan diskon besar.
-1,"benar-benar kecewa dengan layanan akhir-akhir ini. Saya tidak mendapatkan cashback, dua kali. pertama aku menelepon call center dan respon adalah ""oh u tidak mendapatkan cashback karena u tidak account premium."" Nah apa-apa maka saya upgrade account saya untuk premium. Dan hari ini, saya mendapatkan kekecewaan lain. Saya tidak mendapatkan cashback saya ... penuh Ulasan"
1,app menakjubkan. pengalaman besar dan puas.
1,tQ Dana .. Saya sangat senang dengan semua promo !!! Mudah digunakan dan sangat berguna !!
1,Mudah dan cepat .. dan cashback di mana-mana
1,Mudah dan sederhana dengan diskon mengejutkan
-1,"Saya sudah mengikuti aturan cashback dan saya tidak mendapatkan cashback saya. Aku bertanya layanan pelanggan dari dana tapi selalu sibuk, sangat buruk layanan. Saya tidak akan menggunakan aplikasi ini lagi"
1,Tercepat dan diterima di sebagian besar pedagang.
1,"Banyak penawaran, mudah digunakan"
1,"mudah menggunakan, banyak promo dan voucher. suka"
